999,Seville Spain,,1,37.377,-5.926,  21
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
10/13/2005,18:00,346,1372,176,3,10,409,3,20,73,3,10,18925,3,10,29815,3,20,11417,3,10,-9990,0,0,0,E,8,0,E,8,28.8,E,8,14.7,E,8,42,E,8,1012,E,8,235,E,8,0.8,E,8,-9990,0,0,-9990,0,0,2.594,E,8,0.189,E,8,0.20,E,8,0,-9990,0,0
10/13/2005,19:00,41,527,12,3,10,0,3,20,12,3,10,1483,3,10,0,3,20,1483,3,10,-9990,0,0,0,E,8,0,E,8,27.3,E,8,14.2,E,8,45,E,8,1012,E,8,280,E,8,0.3,E,8,-9990,0,0,-9990,0,0,2.504,E,8,0.189,E,8,0.20,E,8,0,-9990,0,0
10/13/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,26.3,E,8,15.3,E,8,51,E,8,1012,E,8,197,E,8,0.7,E,8,-9990,0,0,-9990,0,0,2.708,E,8,0.189,E,8,0.20,E,8,0,-9990,0,0
10/13/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,25.4,E,8,15.6,E,8,55,E,8,1012,E,8,197,E,8,0.4,E,8,-9990,0,0,-9990,0,0,2.772,E,8,0.189,E,8,0.20,E,8,0,-9990,0,0
10/13/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,24.4,E,8,15.2,E,8,57,E,8,1012,E,8,212,E,8,0.7,E,8,-9990,0,0,-9990,0,0,2.693,E,8,0.189,E,8,0.20,E,8,0,-9990,0,0
10/13/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,23.5,E,8,14.8,E,8,58,E,8,1012,E,8,199,E,8,0.0,E,8,-9990,0,0,-9990,0,0,2.608,E,8,0.189,E,8,0.20,E,8,0,-9990,0,0
10/13/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,22.6,E,8,15.1,E,8,63,E,8,1012,E,8,248,E,8,0.2,E,8,-9990,0,0,-9990,0,0,2.672,E,8,0.189,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,21.8,E,8,15.4,E,8,67,E,8,1012,E,8,250,E,8,0.1,E,8,-9990,0,0,-9990,0,0,2.732,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,21.0,E,8,15.4,E,8,70,E,8,1012,E,8,241,E,8,0.2,E,8,-9990,0,0,-9990,0,0,2.720,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,20.2,E,8,14.8,E,8,71,E,8,1012,E,8,304,E,8,1.0,E,8,-9990,0,0,-9990,0,0,2.615,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,19.7,E,8,14.7,E,8,73,E,8,1012,E,8,300,E,8,1.1,E,8,-9990,0,0,-9990,0,0,2.603,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,19.3,E,8,15.7,E,8,80,E,8,1012,E,8,304,E,8,0.6,E,8,-9990,0,0,-9990,0,0,2.782,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,19.0,E,8,15.3,E,8,79,E,8,1012,E,8,301,E,8,1.0,E,8,-9990,0,0,-9990,0,0,2.703,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,0,E,8,0,E,8,18.7,E,8,15.0,E,8,79,E,8,1012,E,8,311,E,8,0.4,E,8,-9990,0,0,-9990,0,0,2.655,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,08:00,13,299,2,3,10,0,3,20,2,3,10,325,3,10,16,3,20,325,3,10,-9990,0,0,0,E,8,0,E,8,18.7,E,8,15.9,E,8,84,E,8,1012,E,8,253,E,8,0.3,E,8,-9990,0,0,-9990,0,0,2.815,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,09:00,258,1373,131,3,10,426,3,20,51,3,10,14138,3,10,31178,3,20,8282,3,10,-9990,0,0,0,E,8,0,E,8,20.2,E,8,16.3,E,8,78,E,8,1012,E,8,262,E,8,0.7,E,8,-9990,0,0,-9990,0,0,2.907,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,10:00,508,1373,313,3,10,638,3,20,78,3,10,34543,3,10,59741,3,20,12452,3,10,-9990,0,0,0,E,8,0,E,8,22.3,E,8,16.4,E,8,70,E,8,1012,E,8,288,E,8,1.1,E,8,-9990,0,0,-9990,0,0,2.931,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,11:00,715,1373,485,3,10,762,3,20,88,3,10,53865,3,10,78312,3,20,13077,3,10,-9990,0,0,0,E,8,0,E,8,24.3,E,8,17.4,E,8,65,E,8,1012,E,8,287,E,8,0.8,E,8,-9990,0,0,-9990,0,0,3.145,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,12:00,866,1373,608,3,10,784,3,20,113,3,10,67202,3,10,81241,3,20,15961,3,10,-9990,0,0,0,E,8,0,E,8,26.2,E,8,16.9,E,8,56,E,8,1012,E,8,317,E,8,1.0,E,8,-9990,0,0,-9990,0,0,3.021,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,13:00,950,1373,675,3,10,784,3,20,133,3,10,74354,3,10,81328,3,20,18082,3,10,-9990,0,0,0,E,8,0,E,8,27.8,E,8,16.6,E,8,51,E,8,1012,E,8,279,E,8,1.7,E,8,-9990,0,0,-9990,0,0,2.966,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,14:00,962,1373,680,3,10,766,3,20,143,3,10,74278,3,10,78574,3,20,19256,3,10,-9990,0,0,0,E,8,0,E,8,28.9,E,8,16.0,E,8,46,E,8,1012,E,8,280,E,8,1.8,E,8,-9990,0,0,-9990,0,0,2.843,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,15:00,900,1373,622,3,10,738,3,20,139,3,10,67651,3,10,74394,3,20,18909,3,10,-9990,0,0,0,E,8,0,E,8,29.5,E,8,15.7,E,8,43,E,8,1011,E,8,145,E,8,2.2,E,8,-9990,0,0,-9990,0,0,2.784,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,16:00,769,1373,512,3,10,707,3,20,117,3,10,55656,3,10,69890,3,20,16534,3,10,-9990,0,0,0,E,8,0,E,8,29.7,E,8,15.7,E,8,43,E,8,1011,E,8,206,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.776,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,17:00,577,1373,358,3,10,617,3,20,98,3,10,39399,3,10,57319,3,20,15298,3,10,-9990,0,0,0,E,8,0,E,8,29.2,E,8,16.5,E,8,46,E,8,1010,E,8,265,E,8,2.8,E,8,-9990,0,0,-9990,0,0,2.948,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,18:00,339,1373,179,3,10,462,3,20,65,3,10,19552,3,10,36406,3,20,10565,3,10,-9990,0,0,0,E,8,0,E,8,28.1,E,8,17.1,E,8,51,E,8,1010,E,8,89,E,8,2.5,E,8,-9990,0,0,-9990,0,0,3.081,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,19:00,39,511,12,3,10,0,3,20,12,3,10,1406,3,10,0,3,20,1406,3,10,-9990,0,0,1,E,8,1,E,8,26.5,E,8,16.8,E,8,55,E,8,1010,E,8,82,E,8,3.3,E,8,-9990,0,0,-9990,0,0,3.009,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,25.9,E,8,18.3,E,8,63,E,8,1009,E,8,86,E,8,2.0,E,8,-9990,0,0,-9990,0,0,3.332,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,25.3,E,8,18.9,E,8,68,E,8,1009,E,8,122,E,8,2.0,E,8,-9990,0,0,-9990,0,0,3.474,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,24.7,E,8,18.8,E,8,70,E,8,1008,E,8,77,E,8,1.8,E,8,-9990,0,0,-9990,0,0,3.469,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,24.0,E,8,17.4,E,8,66,E,8,1008,E,8,92,E,8,1.1,E,8,-9990,0,0,-9990,0,0,3.140,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/14/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,23.5,E,8,17.1,E,8,67,E,8,1008,E,8,84,E,8,1.4,E,8,-9990,0,0,-9990,0,0,3.068,E,8,0.155,E,8,0.20,E,8,0,-9990,0,0
10/15/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,23.1,E,8,17.5,E,8,71,E,8,1007,E,8,127,E,8,1.5,E,8,-9990,0,0,-9990,0,0,3.168,E,8,0.152,E,8,0.20,E,8,0,-9990,0,0
10/15/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,4,E,8,22.8,E,8,19.0,E,8,79,E,8,1007,E,8,109,E,8,2.0,E,8,-9990,0,0,-9990,0,0,3.513,E,8,0.152,E,8,0.20,E,8,0,-9990,0,0
10/15/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,22.4,E,8,19.9,E,8,86,E,8,1006,E,8,121,E,8,2.2,E,8,-9990,0,0,-9990,0,0,3.727,E,8,0.152,E,8,0.20,E,8,0,-9990,0,0
10/15/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,22.3,E,8,19.4,E,8,84,E,8,1006,E,8,130,E,8,1.8,E,8,-9990,0,0,-9990,0,0,3.610,E,8,0.152,E,8,0.20,E,8,0,-9990,0,0
10/15/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,22.0,E,8,19.2,E,8,84,E,8,1006,E,8,82,E,8,2.5,E,8,-9990,0,0,-9990,0,0,3.565,E,8,0.152,E,8,0.20,E,8,0,-9990,0,0
10/15/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,21.9,E,8,19.5,E,8,86,E,8,1005,E,8,202,E,8,2.5,E,8,-9990,0,0,-9990,0,0,3.625,E,8,0.152,E,8,0.20,E,8,1,-9990,0,0
10/15/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,21.9,E,8,20.5,E,8,92,E,8,1005,E,8,91,E,8,2.2,E,8,-9990,0,0,-9990,0,0,3.889,E,8,0.152,E,8,0.20,E,8,0,-9990,0,0
10/15/2005,08:00,12,288,1,3,10,0,3,20,1,3,10,97,3,10,9,3,20,97,3,10,-9990,0,0,9,E,8,8,E,8,21.9,E,8,20.1,E,8,90,E,8,1004,E,8,48,E,8,3.0,E,8,-9990,0,0,-9990,0,0,3.795,E,8,0.152,E,8,0.20,E,8,0,-9990,0,0
10/15/2005,09:00,253,1374,41,3,10,0,3,20,41,3,10,4780,3,10,0,3,20,4780,3,10,-9990,0,0,10,E,8,9,E,8,22.3,E,8,18.6,E,8,79,E,8,1004,E,8,93,E,8,2.2,E,8,-9990,0,0,-9990,0,0,3.408,E,8,0.152,E,8,0.20,E,8,0,-9990,0,0
10/15/2005,10:00,503,1374,99,3,10,0,3,20,99,3,10,11447,3,10,0,3,20,11447,3,10,-9990,0,0,10,E,8,9,E,8,22.7,E,8,19.0,E,8,79,E,8,1004,E,8,130,E,8,2.5,E,8,-9990,0,0,-9990,0,0,3.508,E,8,0.152,E,8,0.20,E,8,1,-9990,0,0
10/15/2005,11:00,710,1374,136,3,10,0,3,20,136,3,10,16024,3,10,0,3,20,16024,3,10,-9990,0,0,10,E,8,9,E,8,22.9,E,8,20.0,E,8,84,E,8,1003,E,8,198,E,8,3.7,E,8,-9990,0,0,-9990,0,0,3.766,E,8,0.152,E,8,0.20,E,8,3,-9990,0,0
10/15/2005,12:00,861,1374,186,3,10,3,3,20,184,3,10,21842,3,10,125,3,20,21763,3,10,-9990,0,0,10,E,8,9,E,8,23.7,E,8,20.8,E,8,84,E,8,1003,E,8,238,E,8,3.5,E,8,-9990,0,0,-9990,0,0,3.965,E,8,0.152,E,8,0.20,E,8,1,-9990,0,0
10/15/2005,13:00,945,1374,173,3,10,1,3,20,172,3,10,20685,3,10,0,3,20,20685,3,10,-9990,0,0,10,E,8,9,E,8,23.8,E,8,20.9,E,8,84,E,8,1002,E,8,253,E,8,2.0,E,8,-9990,0,0,-9990,0,0,4.010,E,8,0.152,E,8,0.20,E,8,2,-9990,0,0
10/15/2005,14:00,956,1374,164,3,10,0,3,20,163,3,10,19763,3,10,0,3,20,19763,3,10,-9990,0,0,10,E,8,9,E,8,22.5,E,8,20.4,E,8,88,E,8,1003,E,8,268,E,8,1.4,E,8,-9990,0,0,-9990,0,0,3.856,E,8,0.152,E,8,0.20,E,8,14,-9990,0,0
10/15/2005,15:00,894,1374,181,3,10,2,3,20,180,3,10,21504,3,10,60,3,20,21465,3,10,-9990,0,0,10,E,8,9,E,8,23.3,E,8,21.2,E,8,88,E,8,1003,E,8,315,E,8,2.8,E,8,-9990,0,0,-9990,0,0,4.090,E,8,0.152,E,8,0.20,E,8,7,-9990,0,0
10/15/2005,16:00,762,1374,127,3,10,0,3,20,127,3,10,15188,3,10,0,3,20,15188,3,10,-9990,0,0,10,E,8,9,E,8,24.0,E,8,21.0,E,8,84,E,8,1003,E,8,333,E,8,2.0,E,8,-9990,0,0,-9990,0,0,4.044,E,8,0.152,E,8,0.20,E,8,3,-9990,0,0
10/15/2005,17:00,571,1374,102,3,10,0,3,20,102,3,10,12068,3,10,0,3,20,12068,3,10,-9990,0,0,10,E,8,9,E,8,23.6,E,8,20.7,E,8,84,E,8,1004,E,8,303,E,8,2.8,E,8,-9990,0,0,-9990,0,0,3.954,E,8,0.152,E,8,0.20,E,8,5,-9990,0,0
10/15/2005,18:00,332,1374,53,3,10,0,3,20,53,3,10,6248,3,10,0,3,20,6248,3,10,-9990,0,0,10,E,8,9,E,8,23.9,E,8,21.0,E,8,84,E,8,1004,E,8,308,E,8,3.9,E,8,-9990,0,0,-9990,0,0,4.036,E,8,0.152,E,8,0.20,E,8,2,-9990,0,0
10/15/2005,19:00,36,496,3,3,10,0,3,20,3,3,10,413,3,10,13,3,20,412,3,10,-9990,0,0,9,E,8,8,E,8,23.8,E,8,20.0,E,8,79,E,8,1004,E,8,261,E,8,3.7,E,8,-9990,0,0,-9990,0,0,3.757,E,8,0.152,E,8,0.20,E,8,1,-9990,0,0
10/15/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,9,E,8,8,E,8,23.3,E,8,19.5,E,8,79,E,8,1005,E,8,329,E,8,2.0,E,8,-9990,0,0,-9990,0,0,3.632,E,8,0.152,E,8,0.20,E,8,0,-9990,0,0
10/15/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,22.7,E,8,19.8,E,8,84,E,8,1005,E,8,324,E,8,2.2,E,8,-9990,0,0,-9990,0,0,3.713,E,8,0.152,E,8,0.20,E,8,0,-9990,0,0
10/15/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,8,E,8,7,E,8,21.9,E,8,19.0,E,8,84,E,8,1006,E,8,293,E,8,1.4,E,8,-9990,0,0,-9990,0,0,3.507,E,8,0.152,E,8,0.20,E,8,1,-9990,0,0
10/15/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,5,E,8,21.4,E,8,17.7,E,8,79,E,8,1006,E,8,295,E,8,0.6,E,8,-9990,0,0,-9990,0,0,3.197,E,8,0.152,E,8,0.20,E,8,1,-9990,0,0
10/15/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,6,E,8,6,E,8,20.9,E,8,18.0,E,8,84,E,8,1006,E,8,298,E,8,1.5,E,8,-9990,0,0,-9990,0,0,3.282,E,8,0.152,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,20.0,E,8,17.7,E,8,86,E,8,1007,E,8,312,E,8,1.2,E,8,-9990,0,0,-9990,0,0,3.202,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,02:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,5,E,8,5,E,8,19.1,E,8,16.9,E,8,87,E,8,1007,E,8,259,E,8,0.8,E,8,-9990,0,0,-9990,0,0,3.025,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,03:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,18.2,E,8,16.3,E,8,89,E,8,1007,E,8,221,E,8,1.5,E,8,-9990,0,0,-9990,0,0,2.903,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,04:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,4,E,8,3,E,8,17.7,E,8,15.5,E,8,87,E,8,1008,E,8,297,E,8,0.7,E,8,-9990,0,0,-9990,0,0,2.743,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,05:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,17.2,E,8,15.6,E,8,90,E,8,1008,E,8,308,E,8,1.0,E,8,-9990,0,0,-9990,0,0,2.755,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,06:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,16.8,E,8,14.9,E,8,88,E,8,1008,E,8,292,E,8,2.3,E,8,-9990,0,0,-9990,0,0,2.636,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,07:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,16.5,E,8,14.3,E,8,87,E,8,1009,E,8,208,E,8,3.9,E,8,-9990,0,0,-9990,0,0,2.527,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,08:00,11,277,2,3,10,0,3,20,2,3,10,256,3,10,16,3,20,256,3,10,-9990,0,0,1,E,8,1,E,8,16.5,E,8,13.8,E,8,84,E,8,1009,E,8,107,E,8,3.7,E,8,-9990,0,0,-9990,0,0,2.441,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,09:00,249,1375,113,3,10,290,3,20,61,3,10,12407,3,10,15829,3,20,9544,3,10,-9990,0,0,0,E,8,0,E,8,17.8,E,8,15.0,E,8,84,E,8,1009,E,8,97,E,8,1.8,E,8,-9990,0,0,-9990,0,0,2.651,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,10:00,498,1375,273,3,10,457,3,20,108,3,10,30134,3,10,37563,3,20,16524,3,10,-9990,0,0,0,E,8,0,E,8,19.5,E,8,11.9,E,8,61,E,8,1010,E,8,104,E,8,1.7,E,8,-9990,0,0,-9990,0,0,2.127,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,11:00,705,1375,440,3,10,601,3,20,132,3,10,47675,3,10,55577,3,20,19172,3,10,-9990,0,0,0,E,8,0,E,8,21.3,E,8,12.1,E,8,56,E,8,1010,E,8,98,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.163,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,12:00,855,1375,560,3,10,648,3,20,157,3,10,61169,3,10,62515,3,20,22273,3,10,-9990,0,0,0,E,8,0,E,8,23.0,E,8,12.4,E,8,51,E,8,1011,E,8,77,E,8,2.8,E,8,-9990,0,0,-9990,0,0,2.212,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,13:00,939,1375,603,3,10,564,3,20,217,3,10,64912,3,10,52884,3,20,28796,3,10,-9990,0,0,3,E,8,2,E,8,24.2,E,8,11.8,E,8,46,E,8,1011,E,8,84,E,8,1.5,E,8,-9990,0,0,-9990,0,0,2.120,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,14:00,950,1375,615,3,10,591,3,20,206,3,10,66664,3,10,56419,3,20,27687,3,10,-9990,0,0,1,E,8,1,E,8,25.1,E,8,12.1,E,8,44,E,8,1011,E,8,73,E,8,1.8,E,8,-9990,0,0,-9990,0,0,2.172,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,15:00,887,1375,602,3,10,650,3,20,182,3,10,65429,3,10,62437,3,20,25127,3,10,-9990,0,0,0,E,8,0,E,8,25.8,E,8,12.5,E,8,44,E,8,1011,E,8,110,E,8,1.4,E,8,-9990,0,0,-9990,0,0,2.225,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,16:00,756,1375,477,3,10,608,3,20,142,3,10,51952,3,10,57134,3,20,20534,3,10,-9990,0,0,0,E,8,0,E,8,26.0,E,8,12.3,E,8,43,E,8,1011,E,8,61,E,8,2.2,E,8,-9990,0,0,-9990,0,0,2.202,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,17:00,564,1375,326,3,10,491,3,20,125,3,10,36196,3,10,41393,3,20,19200,3,10,-9990,0,0,0,E,8,0,E,8,25.5,E,8,12.2,E,8,43,E,8,1011,E,8,87,E,8,1.2,E,8,-9990,0,0,-9990,0,0,2.173,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,18:00,326,1375,146,3,10,252,3,20,86,3,10,15891,3,10,11786,3,20,13097,3,10,-9990,0,0,0,E,8,0,E,8,24.5,E,8,12.0,E,8,46,E,8,1011,E,8,102,E,8,1.0,E,8,-9990,0,0,-9990,0,0,2.145,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,19:00,34,480,10,3,10,0,3,20,10,3,10,1214,3,10,5,3,20,1214,3,10,-9990,0,0,0,E,8,0,E,8,23.1,E,8,11.3,E,8,47,E,8,1011,E,8,272,E,8,1.2,E,8,-9990,0,0,-9990,0,0,2.041,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,20:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,22.4,E,8,13.5,E,8,57,E,8,1011,E,8,221,E,8,1.8,E,8,-9990,0,0,-9990,0,0,2.379,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,21:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,21.6,E,8,13.3,E,8,59,E,8,1011,E,8,276,E,8,2.8,E,8,-9990,0,0,-9990,0,0,2.358,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,22:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,20.8,E,8,13.4,E,8,63,E,8,1011,E,8,228,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.374,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,23:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,20.0,E,8,13.3,E,8,65,E,8,1011,E,8,233,E,8,1.0,E,8,-9990,0,0,-9990,0,0,2.356,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/16/2005,24:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,1,E,8,1,E,8,19.2,E,8,14.1,E,8,72,E,8,1011,E,8,295,E,8,1.1,E,8,-9990,0,0,-9990,0,0,2.485,E,8,0.208,E,8,0.20,E,8,0,-9990,0,0
10/17/2005,01:00,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,0,3,0,-9990,0,0,3,E,8,2,E,8,18.7,E,8,13.9,E,8,74,E,8,1011,E,8,255,E,8,2.0,E,8,-9990,0,0,-9990,0,0,2.459,E,8,0.172,E,8,0.20,E,8,0,-9990,0,0
